 ,Area,Mean,Min,Max
21393,0.015,255,255,255
21394,0.028,255,255,255
21395,0.056,255,255,255
21396,0.036,255,255,255
21397,0.030,255,255,255
21398,0.262,255,255,255
21399,0.001,255,255,255
21400,0.002,255,255,255
21401,0.001,255,255,255
21402,0.002,255,255,255
21403,0.001,255,255,255
21404,0.054,255,255,255
21405,0.026,255,255,255
21406,0.082,255,255,255
21407,0.040,255,255,255
21408,0.049,255,255,255
21409,0.038,255,255,255
21410,0.027,255,255,255
21411,0.055,255,255,255
21412,0.148,255,255,255
21413,0.117,255,255,255
21414,0.042,255,255,255
21415,0.027,255,255,255
21416,0.028,255,255,255
21417,0.058,255,255,255
21418,0.001,255,255,255
21419,0.025,255,255,255
21420,0.027,255,255,255
21421,0.244,255,255,255
21422,0.027,255,255,255
21423,0.002,255,255,255
21424,0.001,255,255,255
21425,0.075,255,255,255
21426,0.043,255,255,255
21427,0.080,255,255,255
21428,0.036,255,255,255
21429,0.043,255,255,255
21430,0.034,255,255,255
21431,0.164,255,255,255
21432,0.044,255,255,255
21433,0.136,255,255,255
21434,0.038,255,255,255
21435,0.025,255,255,255
21436,0.039,255,255,255
21437,0.038,255,255,255
21438,0.033,255,255,255
21439,0.027,255,255,255
21440,0.238,255,255,255
21441,0.023,255,255,255
21442,0.002,255,255,255
21443,0.001,255,255,255
21444,0.022,255,255,255
21445,0.040,255,255,255
21446,0.072,255,255,255
21447,0.039,255,255,255
21448,0.002,255,255,255
21449,0.034,255,255,255
21450,0.041,255,255,255
21451,0.153,255,255,255
21452,0.062,255,255,255
21453,0.146,255,255,255
21454,0.042,255,255,255
21455,0.028,255,255,255
21456,0.027,255,255,255
21457,0.040,255,255,255
21458,0.001,255,255,255
21459,0.024,255,255,255
21460,0.024,255,255,255
21461,0.232,255,255,255
21462,0.001,255,255,255
21463,0.047,255,255,255
21464,0.001,255,255,255
21465,0.033,255,255,255
21466,0.047,255,255,255
21467,0.074,255,255,255
21468,0.035,255,255,255
21469,0.083,255,255,255
21470,0.142,255,255,255
21471,0.027,255,255,255
21472,0.181,255,255,255
21473,0.057,255,255,255
21474,0.164,255,255,255
21475,0.038,255,255,255
21476,0.021,255,255,255
21477,0.023,255,255,255
21478,0.045,255,255,255
21479,0.001,255,255,255
21480,0.023,255,255,255
21481,0.026,255,255,255
21482,0.199,255,255,255
21483,0.001,255,255,255
21484,0.001,255,255,255
21485,0.001,255,255,255
21486,0.001,255,255,255
21487,0.034,255,255,255
21488,0.041,255,255,255
21489,0.001,255,255,255
21490,0.037,255,255,255
21491,0.034,255,255,255
21492,0.022,255,255,255
21493,0.140,255,255,255
21494,0.046,255,255,255
21495,0.142,255,255,255
21496,0.041,255,255,255
21497,0.025,255,255,255
21498,0.084,255,255,255
21499,0.036,255,255,255
21500,0.035,255,255,255
21501,0.269,255,255,255
21502,0.001,255,255,255
21503,0.001,255,255,255
21504,0.001,255,255,255
21505,0.002,255,255,255
21506,0.001,255,255,255
21507,0.035,255,255,255
21508,0.048,255,255,255
21509,0.066,255,255,255
21510,0.033,255,255,255
21511,0.075,255,255,255
21512,0.087,255,255,255
21513,0.044,255,255,255
21514,0.168,255,255,255
21515,0.057,255,255,255
21516,0.156,255,255,255
21517,0.024,255,255,255
21518,0.047,255,255,255
21519,0.024,255,255,255
21520,0.293,255,255,255
21521,0.001,255,255,255
21522,0.002,255,255,255
21523,0.001,255,255,255
21524,0.001,255,255,255
21525,0.025,255,255,255
21526,0.041,255,255,255
21527,0.065,255,255,255
21528,0.039,255,255,255
21529,0.150,255,255,255
21530,0.002,255,255,255
21531,0.018,255,255,255
21532,0.034,255,255,255
21533,0.150,255,255,255
21534,0.024,255,255,255
21535,0.038,255,255,255
21536,0.059,255,255,255
21537,0.043,255,255,255
21538,0.034,255,255,255
21539,0.255,255,255,255
21540,0.001,255,255,255
21541,0.003,255,255,255
21542,0.001,255,255,255
21543,0.030,255,255,255
21544,0.046,255,255,255
21545,0.053,255,255,255
21546,0.038,255,255,255
21547,0.001,255,255,255
21548,0.048,255,255,255
21549,0.028,255,255,255
21550,0.143,255,255,255
21551,0.047,255,255,255
21552,0.165,255,255,255
21553,0.028,255,255,255
21554,0.034,255,255,255
21555,0.065,255,255,255
21556,0.001,255,255,255
21557,0.035,255,255,255
21558,0.034,255,255,255
21559,0.290,255,255,255
21560,0.001,255,255,255
21561,0.001,255,255,255
21562,0.058,255,255,255
21563,0.002,255,255,255
21564,0.001,255,255,255
21565,0.031,255,255,255
21566,0.046,255,255,255
21567,0.057,255,255,255
21568,0.038,255,255,255
21569,0.055,255,255,255
21570,0.034,255,255,255
21571,0.148,255,255,255
21572,0.055,255,255,255
21573,0.159,255,255,255
21574,0.042,255,255,255
21575,0.030,255,255,255
21576,0.030,255,255,255
21577,0.056,255,255,255
21578,0.028,255,255,255
21579,0.029,255,255,255
21580,0.259,255,255,255
21581,0.001,255,255,255
21582,0.001,255,255,255
21583,0.001,255,255,255
21584,0.002,255,255,255
21585,0.001,255,255,255
21586,0.030,255,255,255
21587,0.048,255,255,255
21588,0.001,255,255,255
21589,0.074,255,255,255
21590,0.041,255,255,255
21591,0.002,255,255,255
21592,0.035,255,255,255
21593,0.053,255,255,255
21594,0.145,255,255,255
21595,0.045,255,255,255
21596,0.046,255,255,255
21597,0.043,255,255,255
21598,0.079,255,255,255
21599,0.001,255,255,255
21600,0.001,255,255,255
21601,0.040,255,255,255
21602,0.042,255,255,255
21603,0.279,255,255,255
21604,0.001,255,255,255
21605,0.001,255,255,255
21606,0.001,255,255,255
21607,0.001,255,255,255
21608,0.002,255,255,255
21609,0.001,255,255,255
21610,0.068,255,255,255
21611,0.033,255,255,255
21612,0.099,255,255,255
21613,0.041,255,255,255
21614,0.084,255,255,255
21615,0.028,255,255,255
21616,0.190,255,255,255
21617,0.049,255,255,255
21618,0.174,255,255,255
21619,0.039,255,255,255
21620,0.028,255,255,255
21621,0.028,255,255,255
21622,0.061,255,255,255
21623,0.033,255,255,255
21624,0.025,255,255,255
21625,0.313,255,255,255
21626,0.001,255,255,255
21627,0.002,255,255,255
21628,0.001,255,255,255
21629,0.023,255,255,255
21630,0.040,255,255,255
21631,0.078,255,255,255
21632,0.029,255,255,255
21633,0.019,255,255,255
21634,0.032,255,255,255
21635,0.151,255,255,255
21636,0.055,255,255,255
21637,0.156,255,255,255
21638,0.033,255,255,255
21639,0.045,255,255,255
21640,0.080,255,255,255
21641,0.001,255,255,255
21642,0.037,255,255,255
21643,0.001,255,255,255
21644,0.309,255,255,255
21645,0.001,255,255,255
21646,0.001,255,255,255
21647,0.001,255,255,255
21648,0.031,255,255,255
21649,0.001,255,255,255
21650,0.047,255,255,255
21651,0.048,255,255,255
21652,0.040,255,255,255
21653,0.028,255,255,255
21654,0.121,255,255,255
21655,0.035,255,255,255
21656,0.168,255,255,255
21657,0.070,255,255,255
21658,0.169,255,255,255
21659,0.041,255,255,255
21660,0.034,255,255,255
21661,0.029,255,255,255
21662,0.068,255,255,255
21663,0.001,255,255,255
21664,0.030,255,255,255
21665,0.027,255,255,255
21666,0.212,255,255,255
21667,0.050,255,255,255
21668,0.001,255,255,255
21669,0.003,255,255,255
21670,0.001,255,255,255
21671,0.057,255,255,255
21672,0.033,255,255,255
21673,0.001,255,255,255
21674,0.070,255,255,255
21675,0.047,255,255,255
21676,0.033,255,255,255
21677,0.029,255,255,255
21678,0.148,255,255,255
21679,0.043,255,255,255
21680,0.163,255,255,255
21681,0.041,255,255,255
21682,0.028,255,255,255
21683,0.033,255,255,255
21684,0.069,255,255,255
21685,0.001,255,255,255
21686,0.039,255,255,255
21687,0.028,255,255,255
21688,0.251,255,255,255
21689,0.001,255,255,255
21690,0.002,255,255,255
21691,0.001,255,255,255
21692,0.076,255,255,255
21693,0.028,255,255,255
21694,0.002,255,255,255
21695,0.073,255,255,255
21696,0.042,255,255,255
21697,0.035,255,255,255
21698,0.033,255,255,255
21699,0.166,255,255,255
21700,0.048,255,255,255
21701,0.147,255,255,255
21702,0.040,255,255,255
21703,0.051,255,255,255
21704,0.084,255,255,255
21705,0.044,255,255,255
21706,0.036,255,255,255
21707,0.264,255,255,255
21708,0.001,255,255,255
21709,0.002,255,255,255
21710,0.001,255,255,255
21711,0.055,255,255,255
21712,0.034,255,255,255
21713,0.002,255,255,255
21714,0.001,255,255,255
21715,0.087,255,255,255
21716,0.041,255,255,255
21717,0.052,255,255,255
21718,0.043,255,255,255
21719,0.229,255,255,255
21720,0.052,255,255,255
21721,0.175,255,255,255
21722,0.063,255,255,255
21723,0.103,255,255,255
21724,0.059,255,255,255
21725,0.050,255,255,255
21726,0.038,255,255,255
21727,0.278,255,255,255
21728,0.001,255,255,255
21729,0.002,255,255,255
21730,0.002,255,255,255
21731,0.001,255,255,255
21732,0.033,255,255,255
21733,0.052,255,255,255
21734,0.037,255,255,255
21735,0.027,255,255,255
21736,0.039,255,255,255
21737,0.158,255,255,255
21738,0.053,255,255,255
21739,0.163,255,255,255
21740,0.029,255,255,255
21741,0.037,255,255,255
21742,0.061,255,255,255
21743,0.039,255,255,255
21744,0.035,255,255,255
21745,0.288,255,255,255
21746,0.001,255,255,255
21747,0.001,255,255,255
21748,0.001,255,255,255
21749,0.044,255,255,255
21750,0.023,255,255,255
21751,0.001,255,255,255
21752,0.065,255,255,255
21753,0.032,255,255,255
21754,0.051,255,255,255
21755,0.047,255,255,255
21756,0.184,255,255,255
21757,0.043,255,255,255
21758,0.160,255,255,255
21759,0.041,255,255,255
21760,0.040,255,255,255
21761,0.068,255,255,255
21762,0.047,255,255,255
21763,0.034,255,255,255
21764,0.271,255,255,255
21765,0.001,255,255,255
21766,0.046,255,255,255
21767,0.001,255,255,255
21768,0.002,255,255,255
21769,0.001,255,255,255
21770,0.027,255,255,255
21771,0.048,255,255,255
21772,0.002,255,255,255
21773,0.054,255,255,255
21774,0.037,255,255,255
21775,0.038,255,255,255
21776,0.049,255,255,255
21777,0.035,255,255,255
21778,0.167,255,255,255
21779,0.052,255,255,255
21780,0.171,255,255,255
21781,0.038,255,255,255
21782,0.034,255,255,255
21783,0.029,255,255,255
21784,0.054,255,255,255
21785,0.031,255,255,255
21786,0.251,255,255,255
21787,0.003,255,255,255
21788,0.001,255,255,255
21789,0.040,255,255,255
21790,0.020,255,255,255
21791,0.078,255,255,255
21792,0.030,255,255,255
21793,0.038,255,255,255
21794,0.042,255,255,255
21795,0.173,255,255,255
21796,0.048,255,255,255
21797,0.001,255,255,255
21798,0.144,255,255,255
21799,0.041,255,255,255
21800,0.032,255,255,255
21801,0.036,255,255,255
21802,0.074,255,255,255
21803,0.041,255,255,255
21804,0.032,255,255,255
21805,0.245,255,255,255
21806,0.001,255,255,255
21807,0.001,255,255,255
21808,0.002,255,255,255
21809,0.001,255,255,255
21810,0.042,255,255,255
21811,0.063,255,255,255
21812,0.002,255,255,255
21813,0.091,255,255,255
21814,0.040,255,255,255
21815,0.033,255,255,255
21816,0.130,255,255,255
21817,0.029,255,255,255
21818,0.132,255,255,255
21819,0.041,255,255,255
21820,0.147,255,255,255
21821,0.029,255,255,255
21822,0.080,255,255,255
21823,0.036,255,255,255
21824,0.046,255,255,255
21825,0.034,255,255,255
21826,0.300,255,255,255
21827,0.001,255,255,255
21828,0.001,255,255,255
21829,0.002,255,255,255
21830,0.001,255,255,255
21831,0.044,255,255,255
21832,0.085,255,255,255
21833,0.043,255,255,255
21834,0.002,255,255,255
21835,0.045,255,255,255
21836,0.033,255,255,255
21837,0.165,255,255,255
21838,0.042,255,255,255
21839,0.147,255,255,255
21840,0.036,255,255,255
21841,0.095,255,255,255
21842,0.043,255,255,255
21843,0.053,255,255,255
21844,0.039,255,255,255
21845,0.290,255,255,255
21846,0.001,255,255,255
21847,0.001,255,255,255
21848,0.002,255,255,255
21849,0.001,255,255,255
21850,0.001,255,255,255
21851,0.083,255,255,255
21852,0.001,255,255,255
21853,0.051,255,255,255
21854,0.029,255,255,255
21855,0.068,255,255,255
21856,0.039,255,255,255
21857,0.166,255,255,255
21858,0.050,255,255,255
21859,0.180,255,255,255
21860,0.039,255,255,255
21861,0.036,255,255,255
21862,0.101,255,255,255
21863,0.037,255,255,255
21864,0.051,255,255,255
21865,0.034,255,255,255
21866,0.330,255,255,255
21867,0.001,255,255,255
21868,0.001,255,255,255
21869,0.001,255,255,255
21870,0.002,255,255,255
21871,0.066,255,255,255
21872,0.001,255,255,255
21873,0.003,255,255,255
21874,0.029,255,255,255
21875,0.001,255,255,255
21876,0.076,255,255,255
21877,0.052,255,255,255
21878,0.064,255,255,255
21879,0.026,255,255,255
21880,0.186,255,255,255
21881,0.042,255,255,255
21882,0.166,255,255,255
21883,0.054,255,255,255
21884,0.050,255,255,255
21885,0.104,255,255,255
21886,0.044,255,255,255
21887,0.059,255,255,255
21888,0.039,255,255,255
21889,0.333,255,255,255
21890,0.001,255,255,255
21891,0.001,255,255,255
21892,0.001,255,255,255
21893,0.002,255,255,255
21894,0.058,255,255,255
21895,0.020,255,255,255
21896,0.001,255,255,255
21897,0.077,255,255,255
21898,0.054,255,255,255
21899,0.002,255,255,255
21900,0.033,255,255,255
21901,0.058,255,255,255
21902,0.188,255,255,255
21903,0.046,255,255,255
21904,0.037,255,255,255
21905,0.040,255,255,255
21906,0.073,255,255,255
21907,0.049,255,255,255
21908,0.035,255,255,255
21909,0.001,255,255,255
21910,0.326,255,255,255
21911,0.002,255,255,255
21912,0.001,255,255,255
21913,0.001,255,255,255
21914,0.059,255,255,255
21915,0.001,255,255,255
21916,0.017,255,255,255
21917,0.092,255,255,255
21918,0.045,255,255,255
21919,0.072,255,255,255
21920,0.045,255,255,255
21921,0.201,255,255,255
21922,0.057,255,255,255
21923,0.210,255,255,255
21924,0.046,255,255,255
21925,0.056,255,255,255
21926,0.136,255,255,255
21927,0.062,255,255,255
21928,0.066,255,255,255
21929,0.041,255,255,255
21930,0.001,255,255,255
21931,0.283,255,255,255
21932,0.002,255,255,255
21933,0.001,255,255,255
21934,0.001,255,255,255
21935,0.002,255,255,255
21936,0.050,255,255,255
21937,0.001,255,255,255
21938,0.010,255,255,255
21939,0.088,255,255,255
21940,0.040,255,255,255
21941,0.069,255,255,255
21942,0.033,255,255,255
21943,0.172,255,255,255
21944,0.045,255,255,255
21945,0.192,255,255,255
21946,0.041,255,255,255
21947,0.032,255,255,255
21948,0.044,255,255,255
21949,0.084,255,255,255
21950,0.057,255,255,255
21951,0.039,255,255,255
21952,0.286,255,255,255
21953,0.001,255,255,255
21954,0.001,255,255,255
21955,0.001,255,255,255
21956,0.052,255,255,255
21957,0.001,255,255,255
21958,0.002,255,255,255
21959,0.001,255,255,255
21960,0.050,255,255,255
21961,0.001,255,255,255
21962,0.027,255,255,255
21963,0.054,255,255,255
21964,0.041,255,255,255
21965,0.031,255,255,255
21966,0.122,255,255,255
21967,0.028,255,255,255
21968,0.134,255,255,255
21969,0.041,255,255,255
21970,0.129,255,255,255
21971,0.041,255,255,255
21972,0.030,255,255,255
21973,0.088,255,255,255
21974,0.032,255,255,255
21975,0.001,255,255,255
21976,0.047,255,255,255
21977,0.033,255,255,255
21978,0.298,255,255,255
21979,0.001,255,255,255
21980,0.001,255,255,255
21981,0.002,255,255,255
21982,0.058,255,255,255
21983,0.032,255,255,255
21984,0.058,255,255,255
21985,0.038,255,255,255
21986,0.027,255,255,255
21987,0.047,255,255,255
21988,0.025,255,255,255
21989,0.149,255,255,255
21990,0.044,255,255,255
21991,0.154,255,255,255
21992,0.039,255,255,255
21993,0.030,255,255,255
21994,0.080,255,255,255
21995,0.035,255,255,255
21996,0.044,255,255,255
21997,0.036,255,255,255
21998,0.301,255,255,255
21999,0.001,255,255,255
22000,0.002,255,255,255
22001,0.001,255,255,255
22002,0.050,255,255,255
22003,0.019,255,255,255
22004,0.001,255,255,255
22005,0.063,255,255,255
22006,0.042,255,255,255
22007,0.036,255,255,255
22008,0.031,255,255,255
22009,0.152,255,255,255
22010,0.041,255,255,255
22011,0.145,255,255,255
22012,0.039,255,255,255
22013,0.089,255,255,255
22014,0.046,255,255,255
22015,0.052,255,255,255
22016,0.027,255,255,255
22017,0.001,255,255,255
22018,0.305,255,255,255
22019,0.001,255,255,255
22020,0.001,255,255,255
22021,0.001,255,255,255
22022,0.056,255,255,255
22023,0.021,255,255,255
22024,0.056,255,255,255
22025,0.047,255,255,255
22026,0.058,255,255,255
22027,0.040,255,255,255
22028,0.189,255,255,255
22029,0.048,255,255,255
22030,0.167,255,255,255
22031,0.044,255,255,255
22032,0.078,255,255,255
22033,0.033,255,255,255
22034,0.001,255,255,255
22035,0.046,255,255,255
22036,0.031,255,255,255
22037,0.314,255,255,255
22038,0.002,255,255,255
22039,0.001,255,255,255
22040,0.057,255,255,255
22041,0.027,255,255,255
22042,0.001,255,255,255
22043,0.072,255,255,255
22044,0.046,255,255,255
22045,0.075,255,255,255
22046,0.052,255,255,255
22047,0.195,255,255,255
22048,0.054,255,255,255
22049,0.164,255,255,255
22050,0.050,255,255,255
22051,0.051,255,255,255
22052,0.087,255,255,255
22053,0.045,255,255,255
22054,0.046,255,255,255
22055,0.341,255,255,255
22056,0.001,255,255,255
22057,0.001,255,255,255
22058,0.001,255,255,255
22059,0.002,255,255,255
22060,0.001,255,255,255
22061,0.052,255,255,255
22062,0.026,255,255,255
22063,0.001,255,255,255
22064,0.080,255,255,255
22065,0.038,255,255,255
22066,0.069,255,255,255
22067,0.037,255,255,255
22068,0.177,255,255,255
22069,0.054,255,255,255
22070,0.203,255,255,255
22071,0.047,255,255,255
22072,0.039,255,255,255
22073,0.047,255,255,255
22074,0.084,255,255,255
22075,0.057,255,255,255
22076,0.040,255,255,255
22077,0.335,255,255,255
22078,0.001,255,255,255
22079,0.048,255,255,255
22080,0.001,255,255,255
22081,0.002,255,255,255
22082,0.001,255,255,255
22083,0.056,255,255,255
22084,0.030,255,255,255
22085,0.041,255,255,255
22086,0.046,255,255,255
22087,0.032,255,255,255
22088,0.069,255,255,255
22089,0.039,255,255,255
22090,0.175,255,255,255
22091,0.050,255,255,255
22092,0.190,255,255,255
22093,0.051,255,255,255
22094,0.036,255,255,255
22095,0.044,255,255,255
22096,0.077,255,255,255
22097,0.056,255,255,255
22098,0.045,255,255,255
22099,0.401,255,255,255
22100,0.001,255,255,255
22101,0.001,255,255,255
22102,0.001,255,255,255
22103,0.001,255,255,255
22104,0.046,255,255,255
22105,0.001,255,255,255
22106,0.014,255,255,255
22107,0.067,255,255,255
22108,0.050,255,255,255
22109,0.032,255,255,255
22110,0.077,255,255,255
22111,0.048,255,255,255
22112,0.209,255,255,255
22113,0.057,255,255,255
22114,0.214,255,255,255
22115,0.053,255,255,255
22116,0.044,255,255,255
22117,0.033,255,255,255
